,prompt_prediction
10856,0.48400795
1675,1.5125555e-05
16601,0.99204284
974,0.0013801148
7943,0.8912882
12624,0.4726985
13237,0.29947698
939,1.5510641e-06
18459,0.3046846
1722,0.00023199899
15872,0.538457
3124,0.0010305891
13309,0.56942207
4630,0.0018088277
17114,0.627753
4778,4.4503744e-05
11296,0.3905151
6328,7.511227e-05
12443,0.8398839
18280,0.86945945
12096,0.31729743
8318,0.8923849
10194,0.1728218
7330,0.9705075
14670,0.47903773
1515,1.9996147e-05
15052,0.98173577
5548,4.682392e-05
9306,0.25734887
10677,0.63418436
15419,0.7562147
11930,0.567639
6144,3.0147077e-05
10957,0.60095584
13202,0.6503767
10412,0.6427459
654,3.0909594e-06
17647,0.6617261
17828,0.52890676
5145,0.007697074
14586,0.3740742
4736,1.9588158e-05
15950,0.85605377
14827,0.08649929
17578,0.7735384
3070,1.5616984e-05
3734,3.9289305e-05
15880,0.99628204
6643,0.6848855
10544,0.042237654
11934,0.034142345
5859,1.51052745e-05
8031,0.7803524
12532,0.54648954
13811,0.88799256
12033,0.8273933
16348,0.7252328
8344,0.37442017
1712,0.013141316
2137,0.00012430546
12117,0.815685
8174,0.31833112
5120,1.902489e-05
18384,0.85136557
5131,4.8170255e-06
9571,0.7023563
18279,0.13528983
16543,0.45353466
15142,0.8607143
15928,0.28046855
1800,2.9973302e-05
311,0.010720892
14978,0.5634207
9976,0.43939024
7294,0.83105004
5643,3.9142895e-05
6089,0.017293919
17202,0.45146635
7115,0.7167949
17209,0.4106906
16486,0.37666678
17646,0.5520565
11008,0.33752236
12416,0.58731335
17857,0.65561014
5674,0.00095790747
3109,6.733453e-05
12400,0.6814387
16911,0.30091298
14610,0.98947656
11429,4.5343564e-05
5144,0.001911975
7872,0.608813
8758,0.98045224
3554,1.8134031e-06
19136,0.5263417
13764,0.38636675
13011,0.16993503
11324,0.4007063
3722,0.00012491098
14551,0.16895242
1498,0.0002769497
2993,2.089717e-06
3825,0.0122390725
10629,0.4734279
11868,0.5757614
339,0.0003582344
16813,0.4845823
13228,0.8297426
18695,0.5817467
7441,0.68850195
16038,0.24689871
18584,0.5886518
4832,0.00062133034
7098,0.48414707
12189,0.19384927
16300,0.37658226
10527,0.9756526
3188,1.6340464e-06
15054,0.55177116
3707,0.00485421
10982,0.90109724
16100,0.8923959
6201,0.028999498
2560,0.00012366562
10796,0.66851395
11035,0.69282395
10264,0.98873526
10617,0.5525517
9562,0.8720786
10625,0.38185376
18122,0.9795816
16316,0.41447625
2741,0.00091761677
15047,0.42200437
1758,5.1823215e-05
5060,2.7608644e-06
17669,0.58221465
13968,0.75718117
3148,2.6216935e-06
9988,0.16832858
11855,0.8319087
7731,0.17391817
12370,0.55736023
5099,0.042089935
10736,0.5443044
14990,0.571251
5991,3.287586e-06
9070,0.014945274
9131,0.52225393
2436,0.001062689
8633,0.9627916
7713,0.031458702
2321,4.478481e-06
3096,9.714719e-06
1659,0.0009303268
4213,0.00017575077
3495,0.0031803756
5678,2.5148586e-06
1276,2.5272766e-06
8068,0.3483973
11328,0.9024435
18563,0.62053484
6128,3.533104e-05
6111,0.0001002906
17864,0.81350046
15084,0.76121503
5280,5.8861813e-05
13694,0.74446696
847,0.0022590195
8486,0.5480435
2097,2.894644e-06
12708,0.8870796
10239,0.69907755
11899,0.28845242
10390,0.7620791
17877,0.6530836
5088,2.5765523e-06
4405,2.0928742e-06
9214,0.64383674
18235,0.8112696
11234,0.98977786
3816,0.00013423173
13659,0.59755355
13724,0.6835838
1344,0.001996857
10107,0.059615847
11578,0.731847
17623,0.5292322
18519,0.45770782
3016,3.8891485e-06
14366,0.80616534
15544,0.50481755
3262,0.009308984
10458,0.45677122
18708,0.74931717
10064,0.7942227
15867,0.90205306
14216,0.48970544
4169,0.00087564037
8650,0.18755947
15160,0.030660726
16762,0.58849937
9826,0.5843687
6451,3.8852522e-05
7814,0.32341912
2939,0.00029400198
54,4.250222e-06
18632,0.36880997
9453,0.500726
2715,0.00072636467
5580,5.385593e-06
15451,0.6246605
4526,2.0149073e-05
10116,0.70802987
1022,1.987914e-06
17848,0.45789495
17662,0.96886325
13519,0.6527706
8814,0.8395425
17046,0.6590579
9721,0.46053898
955,1.6520833e-06
12424,0.5878288
5127,0.00018885128
5,0.039830677
9329,0.3750341
14315,0.48067442
4955,1.0476236e-05
14252,0.83664083
8442,0.34858653
7928,0.6602176
1362,0.00044651175
18226,0.4726029
12722,0.81217533
6252,0.0011675274
2458,5.5377373e-06
7140,0.34135976
13400,0.6999726
14846,0.19215128
16626,0.92959666
9154,0.5790266
9140,0.4411903
7935,0.317152
8934,0.55811757
10417,0.5973064
2907,0.010450011
12337,0.9750276
6446,1.4729288e-05
14202,0.8330839
6879,0.4430664
1439,9.7083375e-06
10693,0.5167211
12690,0.75384504
10891,0.42188415
17996,0.5847509
2251,0.045013674
903,0.0006247894
15974,0.48166046
10007,0.99741614
4300,0.00052376295
1151,3.830829e-06
2813,7.722008e-05
1347,0.0006911261
17241,0.20822841
3466,0.006331166
3159,0.0007513833
17852,0.44553426
1669,1.0967108e-05
2943,7.281468e-05
14536,0.73162097
3753,0.0007629636
727,3.3225e-05
331,0.0003288224
1323,8.391086e-05
17822,0.44037786
15290,0.99160063
10289,0.9210542
3394,0.0011113997
17720,0.5873674
4566,0.30646655
3607,0.013949988
4676,0.00030985245
11315,0.8768879
2144,0.021094086
18544,0.4310092
7001,0.37446344
16194,0.4317905
11551,0.48364913
14176,0.5828161
14128,0.98025995
18881,0.7753636
13597,0.19695036
5620,0.008278606
13928,0.9964741
15958,0.32245895
2006,9.010893e-06
5688,0.005142728
7812,0.495466
9572,0.96715677
12535,0.4217176
12352,0.61655134
16527,0.14440322
13211,0.2582243
14028,0.9870384
7235,0.22926039
981,0.00035146507
15839,0.5445311
10799,0.981244
9082,0.5432052
8234,0.88829523
4898,3.5162795e-06
13253,0.81791914
18156,0.36765924
2291,0.00044412224
895,5.688991e-06
2917,0.00013049674
7455,0.29387146
6305,0.0016717409
6866,0.58948064
2765,9.9406265e-05
4220,0.0006567692
1852,0.000108603235
743,1.0708297e-05
9397,0.48647773
266,0.014257774
9312,0.46004906
18606,0.966764
5623,0.00016136214
2361,5.200853e-05
9677,0.8510266
6571,0.49080342
11342,0.27793244
4835,0.06177551
1616,0.032864675
358,8.108887e-06
4419,4.1294894e-05
19077,0.46708483
9411,0.53686595
42,2.5027235e-05
18982,0.672035
1052,6.236473e-05
4201,6.954876e-05
18354,0.68740755
11160,0.11865816
9413,0.47533417
13620,0.4810596
11161,0.2553568
10018,0.5632534
18984,0.43281642
17226,0.8023542
18610,0.26086932
4142,3.14917e-05
18121,0.549542
12289,0.4014258
17044,0.558285
16013,0.53482974
6802,0.63966465
16388,0.52829564
16030,0.77277535
158,9.247834e-05
7861,0.97953653
1461,7.004161e-05
6010,0.00027929025
10142,0.9885421
10376,0.3828384
13969,0.4337696
15823,0.585201
8432,0.08014323
16939,0.86166424
10582,0.38397515
10421,0.9247069
15083,0.31695566
9160,0.8911204
4010,0.00019456272
1355,1.835234e-05
1409,0.00023662984
8519,0.5466937
17243,0.95670605
5384,0.0008358003
11176,0.934599
18878,0.20548874
15291,0.3923474
12234,0.6496794
9909,0.13162786
10480,0.5856253
1282,4.3208718e-05
10252,0.9912354
15641,0.89330715
6824,0.5247981
1368,2.6903796e-05
14115,0.5223408
2368,0.0030939647
13837,0.5981461
7739,0.72199297
14685,0.6746814
9180,0.49742654
1783,0.0048144157
12816,0.47676307
7150,0.81611335
10723,0.8973645
12176,0.47721004
6477,0.021807995
7829,0.44590673
16053,0.93033797
17632,0.13864136
14416,0.3568689
11440,0.6016601
4233,0.0019618333
5820,0.045761935
12009,0.436267
14623,0.64913887
3058,0.0010032763
14299,0.9879622
14450,0.52925617
9966,0.5692758
3071,0.1989139
10771,0.72962815
15407,0.40596172
15453,0.4875711
6776,0.74184746
219,0.00015086403
16834,0.72807854
8754,0.3311986
4910,3.9429e-06
12223,0.9626396
547,0.009227631
8007,0.5016581
7783,0.88653326
16450,0.4586036
10206,0.75226045
1222,0.00029217592
7661,0.5358099
3647,0.0012481558
14999,0.49342465
17762,0.4950848
15877,0.97638047
14259,0.5628822
1475,0.018202676
633,6.6779057e-06
13418,0.44124478
5827,5.326847e-05
17944,0.8985154
11517,0.6713343
7493,0.30807674
1654,0.05359963
2164,4.972027e-05
4515,0.0005231161
10409,0.5371782
2995,1.2474839e-05
7356,0.4453647
18821,0.49096268
11506,0.56675214
5258,6.615728e-06
11523,0.42265186
6419,0.0013984526
3978,0.00521666
4094,2.897553e-05
13110,0.76911074
14835,0.63076216
15418,0.30935097
6572,0.17105635
10078,0.95493954
16619,0.7751935
12840,0.94313204
7201,0.989792
5806,0.0024130119
1097,0.02512829
10187,0.8176109
23,6.591351e-06
18914,0.68521017
18936,0.70663
13784,0.5153318
15462,0.54687476
18049,0.94455594
10770,0.71474093
12456,0.8858032
3939,1.559246e-05
16899,0.50345343
18237,0.63907844
14605,0.4974988
17311,0.9347431
13877,0.58703345
1917,0.0001766976
5107,1.8667335e-05
5511,0.015141391
11607,0.71224767
9019,0.45655957
9531,0.37554497
2773,8.6351385e-05
13219,0.44861785
17325,0.35422102
490,0.0075382637
18328,0.67884135
9575,0.0666146
11620,0.9685685
15777,0.6456002
7522,0.5240839
18616,0.6760668
12040,0.76082504
7975,0.27161935
801,0.0020284583
14538,0.32362673
14512,0.48265934
17170,0.47526306
15034,0.3987903
11688,0.6396904
11007,0.5243213
3915,2.3538138e-05
4314,0.0006409544
16107,0.9629711
3401,0.00022909087
19,0.00047592988
1400,1.2303875e-05
12869,0.31843808
17080,0.68182427
11661,0.32798603
4124,0.03943672
8036,0.46617466
4470,0.0016586375
15136,0.5634056
14822,0.5739988
1121,0.014865918
2677,3.3909323e-06
18478,0.4169837
12359,0.5186742
7702,0.66992766
5890,0.00016756388
16458,0.60517824
7745,0.99063885
18585,0.62228906
7753,0.79719555
7878,0.9930248
6589,0.70291805
14147,0.9403974
12008,0.29578775
11121,0.46285275
8998,0.9982691
8017,0.43431076
17541,0.6284794
674,5.1040042e-06
15235,0.61855966
12733,0.42516655
8556,0.52180797
10440,0.68473405
4642,3.0717554e-06
6740,0.30793652
731,0.00042317656
16880,0.8241829
496,1.17316395e-05
681,2.4885696e-05
12626,0.5296465
1960,0.015564591
11966,0.09033844
11125,0.8851242
13343,0.46183997
11884,0.3840424
15546,0.28141633
1040,0.0033094487
14850,0.6412211
4485,0.00023127146
18402,0.9824755
9613,0.6477485
17837,0.3011251
16604,0.7188946
5526,0.0050345846
11619,0.9298242
18233,0.35849708
2879,0.00019946838
6291,1.7724751e-05
12968,0.69315463
13029,0.36732966
277,1.9554713e-05
7532,0.6313116
8192,0.15421322
7820,0.7639808
19108,0.9386021
10514,0.6743089
5505,0.006404574
11943,0.46293646
3095,2.8612453e-06
3641,0.0010031187
14510,0.7516986
7439,0.47210982
8450,0.4032115
11081,0.37520343
9559,0.9794987
12783,0.5033452
12845,0.0076179653
15297,0.4030323
3276,0.00010101111
9072,0.58268964
17260,0.22666807
17977,0.5558026
1115,2.9211109e-05
14414,0.03581802
4481,0.0024875696
2901,0.00030652963
8851,0.33895525
12246,0.56539446
16311,0.37086385
4758,0.0012434775
17326,0.8888238
7950,0.4894691
101,0.0014286205
392,0.00017042921
13204,0.9943275
8963,0.9957023
6004,2.9604345e-05
7545,0.62643427
18880,0.67691135
7940,0.26849505
6256,1.74302e-05
17931,0.7611164
2921,6.9179274e-05
6052,0.019183198
8623,0.58728784
16857,0.8700732
17150,0.7251885
12021,0.52737784
8335,0.47356257
17469,0.96923435
2359,0.0019112226
3965,5.653749e-05
9443,0.99548537
2318,0.0026681393
3177,7.3682345e-06
15886,0.5753501
7141,0.46761712
19087,0.43454334
16866,0.16688088
17773,0.5447226
10679,0.15790267
16249,0.61851203
15861,0.3856969
11772,0.55621326
12961,0.47076347
1197,0.007650286
2446,0.00078869076
1739,6.1806124e-05
8774,0.71716005
17467,0.43304065
5084,1.1486577e-05
15012,0.85181147
16036,0.973525
5422,7.4313725e-06
16022,0.24048556
852,0.0003318957
17999,0.17561576
7445,0.72905165
10780,0.015909243
18,0.0010030116
1494,0.008981438
207,0.0047386535
9056,0.6399508
3514,0.00035868038
8844,0.80658567
3660,0.0007072492
14491,0.6634838
17180,0.9969748
2624,0.00011916111
2153,0.00514833
14757,0.9782496
1901,2.4688832e-06
15818,0.73806244
8115,0.69175833
11684,0.28699273
18664,0.89692676
10125,0.651135
5184,6.7832802e-06
5677,2.3739033e-06
12771,0.27029082
17865,0.07487986
911,3.9132983e-06
14095,0.84439856
17901,0.76869446
1122,0.0006069243
15078,0.3215078
3585,2.1320377e-05
7176,0.71407634
18451,0.8467762
11498,0.9761293
15754,0.59801614
18498,0.7607454
10395,0.507043
9371,0.5755478
15443,0.7721399
18720,0.40823233
5760,0.00017394173
10475,0.43247345
5537,2.1737742e-05
3871,4.291072e-05
17090,0.7423128
8645,0.8384679
14184,0.8153792
7412,0.69102436
13672,0.6374059
8783,0.32165262
5062,3.0813083e-06
18587,0.84359854
15299,0.9907862
13374,0.42462173
7452,0.66278255
18608,0.508688
1023,8.216459e-05
6391,2.0391382e-05
5010,0.0018206787
18433,0.57337546
13426,0.74584264
8968,0.5642332
5239,3.4325856e-06
14916,0.92325145
18992,0.96468174
11704,0.3942684
6929,0.54600155
2021,6.4187498e-06
19198,0.8776492
832,7.5092794e-05
804,4.6634446e-05
15561,0.087731384
3361,1.1533204e-05
5098,3.928324e-05
9520,0.40687355
7539,0.5871865
15940,0.80629206
4624,0.002077937
8430,0.74140763
6268,2.8477702e-06
2352,0.00042842832
3897,5.3390628e-05
14913,0.5634716
18206,0.9063577
17700,0.5306501
10443,0.5594082
7978,0.99522346
2182,5.650525e-06
9386,0.4509493
185,5.585179e-06
18630,0.8499243
10126,0.64941835
12047,0.9607379
10906,0.60411036
6228,0.00013903713
13162,0.8011611
13277,0.51332575
4371,0.0022522565
11071,0.45875114
8147,0.6026752
4029,4.334499e-05
3746,0.0020487285
2711,0.005813929
8961,0.45968732
18434,0.92112035
292,1.9961792e-05
17613,0.86023486
11029,0.3698122
15317,0.49772325
14583,0.4661501
18332,0.921769
12354,0.93752456
18100,0.5336107
10229,0.4655478
16117,0.65171605
11719,0.41331458
6285,8.887602e-05
3108,3.0276642e-05
10321,0.99655294
12320,0.6651444
12418,0.4166027
14926,0.6334336
218,6.5861e-05
2487,0.0076103476
12501,0.55702764
5717,0.06999588
10378,0.9601733
2998,3.1838692e-05
13756,0.54124695
7886,0.77769256
18549,0.4264046
1674,0.0073058032
15615,0.48367012
2046,0.0052293944
11246,0.50479734
15637,0.5984958
5191,6.6426032e-06
12402,0.48555166
18813,0.7627597
14944,0.41834962
13649,0.5712171
8879,0.56227195
130,0.00018994766
10598,0.86609864
14808,0.757468
15652,0.69923556
1879,2.6044465e-05
12650,0.17931326
15175,0.6215365
4942,1.5801568e-05
8295,0.91041297
15089,0.9904405
11844,0.9562108
13144,0.3019375
15391,0.60787284
10931,0.614542
15690,0.41284373
2266,0.00034368984
11319,0.75762033
9664,0.5148397
13050,0.73494285
17212,0.55454
10072,0.2043844
6430,2.2662534e-06
13818,0.38987705
6950,0.24814697
13252,0.33335602
15003,0.5409623
13977,0.96080416
1568,0.06427623
14149,0.77695274
13990,0.51557297
426,0.7441482
5266,0.00013535019
19049,0.5241078
7799,0.57310426
3305,0.00031559842
18124,0.46037126
4343,0.0003814488
319,1.4249297e-05
6420,4.1720364e-06
4117,0.00026486942
6850,0.5668892
3236,3.2501204e-05
8891,0.87636995
16627,0.32921478
19111,0.9214992
8752,0.84026176
2797,0.00020908294
13398,0.62639195
13515,0.99261945
6195,4.949547e-05
10470,0.46935636
14723,0.878872
4276,0.00036151454
7064,0.9947343
19059,0.6244913
6817,0.53792584
12809,0.72920054
10819,0.9899546
94,9.6639094e-05
18913,0.55377644
8216,0.74211913
13950,0.6238548
17670,0.2965206
10993,0.97788745
14110,0.88901716
1642,0.0019282942
18033,0.7127123
5293,0.00015986252
10959,0.67504317
16838,0.47493297
3018,0.0007318063
11993,0.665345
14118,0.39741158
17664,0.5026866
5965,0.0016756912
7296,0.74712867
8539,0.6102264
9648,0.86940825
8658,0.37564436
2616,7.628303e-05
3812,1.2172286e-05
7650,0.17684366
8731,0.3654163
7014,0.07915314
16576,0.44573244
10002,0.77147484
13622,0.7931689
12625,0.47237095
18052,0.64781404
908,4.450037e-06
18854,0.6382807
12363,0.803186
17751,0.6867781
10350,0.407115
13409,0.986355
10705,0.7165184
14360,0.98858356
9419,0.37520006
16080,0.9783788
12300,0.98164237
9643,0.4419449
13212,0.37472016
4957,0.0008723908
4775,2.6085504e-06
14893,0.4388283
9682,0.44885308
5512,0.000475894
18101,0.8928819
11947,0.020273667
5510,0.004995179
15838,0.23700452
237,0.0043000514
2048,0.0004732088
1984,2.655499e-05
17272,0.44866544
11061,0.34788328
7168,0.4469228
4606,9.77058e-05
13566,0.8608977
2333,0.0014070469
17288,0.5866907
5281,1.9536614e-05
3556,1.688149e-05
16513,0.9422355
16812,0.8162639
13773,0.7181246
4598,0.00010237666
5071,0.0015218122
868,0.0009864715
17590,0.95551157
7570,0.22265399
611,5.717971e-06
12118,0.9851245
18365,0.67241883
8388,0.4848505
1155,0.0011204563
14506,0.6808807
1911,0.00024939227
1892,0.0063918964
8618,0.6910631
16930,0.77721304
17501,0.7541973
516,3.32071e-05
2056,0.0033186262
9356,0.7339225
7463,0.45253336
2784,3.6165584e-05
6553,0.4205311
15715,0.647628
15632,0.9689159
9839,0.53979653
10606,0.3850641
16287,0.68112814
16436,0.17053439
12866,0.114099175
10188,0.5493224
8427,0.19001119
12817,0.5240783
15074,0.25353187
1444,7.208548e-06
11158,0.48628652
12241,0.96466833
1851,2.813487e-06
14207,0.981043
7835,0.64144593
5995,0.0001468565
12776,0.8125611
18561,0.30029997
14401,0.99414575
13132,0.43531966
12007,0.41935065
192,5.574128e-06
857,0.13038112
12124,0.5321702
7196,0.059361566
12197,0.47473675
3797,4.249683e-06
6851,0.9323872
3154,0.00016994482
10006,0.521543
11167,0.16749145
12495,0.5189954
11928,0.041576155
7288,0.44113782
479,0.0013012487
8946,0.47022146
5988,8.604878e-06
1294,0.026107037
9615,0.98127925
15214,0.6149371
17018,0.34668037
18163,0.58830565
1378,0.00058416784
12804,0.7745878
2185,0.025486683
16327,0.50709563
13802,0.82706803
961,0.0004036743
7058,0.77614677
12727,0.27965182
8116,0.9889262
2752,0.00068540283
2415,0.00042251428
8178,0.66694117
4739,0.0056105843
17583,0.5091373
9633,0.5027015
8491,0.18260911
5449,0.00037130524
7420,0.44532228
9892,0.27797988
17692,0.3012831
15848,0.79897445
13677,0.37174168
15115,0.7843198
15902,0.64791316
10478,0.42426875
3060,5.2210016e-06
18686,0.41214442
983,0.00094851834
18558,0.9407153
2201,0.00019733643
13097,0.4942733
15294,0.46059862
15536,0.94104123
7748,0.7374594
13047,0.16555128
16992,0.5421341
17035,0.56305
5649,0.027518533
8177,0.9712416
2905,2.920164e-06
2778,0.013422051
15865,0.41748658
8787,0.9402617
13099,0.25484514
17952,0.74387246
13496,0.05171591
11689,0.8138264
6145,1.789188e-05
9942,0.3456195
6389,1.1642208e-05
7793,0.6280065
13490,0.38978657
15222,0.6442911
15833,0.7040617
8039,0.9229606
4599,0.00020812663
13639,0.6434703
17587,0.44729415
16730,0.8936115
1870,0.00023758839
1202,9.314978e-06
474,2.9003368e-05
13054,0.9835495
6856,0.5395256
17933,0.40396678
18168,0.84744036
1796,0.013446745
19124,0.43843636
15174,0.5806969
10908,0.44949207
17181,0.3031596
8522,0.69644576
8187,0.8260755
9224,0.036898617
18650,0.9000559
9195,0.5788085
9076,0.9959973
11473,0.20391366
18779,0.48735887
1492,0.00019210913
16312,0.48511228
14676,0.6413315
1791,0.00013041851
19172,0.7994398
7081,0.97795326
1125,0.0002404296
17890,0.59036046
14246,0.32197413
7489,0.5236576
13716,0.3033339
14617,0.62589955
16429,0.45699263
11087,0.90258163
14125,0.88993704
15283,0.78832364
17549,0.967477
4354,0.02627893
14709,0.6188366
1360,0.00055716693
15788,0.57387185
5035,2.9272321e-06
1890,1.5203603e-06
1810,2.0789294e-05
17390,0.5363371
17231,0.9897064
12506,0.9964296
14111,0.4726054
5720,3.186234e-06
13763,0.9444128
15065,0.51970476
133,8.7234235e-05
8898,0.2743344
4469,4.0111336e-06
2681,0.006824262
7932,0.59832793
3186,5.566669e-05
529,0.00022248592
93,0.019905923
6046,6.4753885e-06
13259,0.99243176
1766,0.0002505852
3675,0.00335974
18756,0.6158614
5366,0.0022761892
5436,0.0001690372
9324,0.40903237
18907,0.5319198
2553,0.0011991926
16889,0.9086987
13728,0.8424515
1389,0.0007692589
7694,0.64342815
8321,0.5786312
15603,0.76646525
10792,0.38486654
12577,0.40987194
8643,0.8589693
9875,0.5859337
12899,0.46803415
14923,0.746616
12863,0.41155642
12516,0.37580535
11491,0.8812568
17923,0.84198356
15795,0.48417842
1604,0.00042012765
16949,0.9633924
15448,0.66236407
17172,0.5453044
9647,0.6920806
5460,0.0012084772
7805,0.278573
12369,0.3765734
11240,0.7371952
10437,0.55701
9241,0.77671254
5344,3.4778866e-06
16915,0.8140961
4948,0.014281941
13448,0.9104325
6129,0.00034119727
10211,0.71596515
12943,0.49244538
6830,0.79710615
17493,0.200526
9022,0.9817572
3877,0.017817603
12864,0.39932087
10132,0.8862674
1039,0.00010086932
15810,0.5437832
7367,0.58069795
14517,0.5742139
6956,0.58261734
2670,3.60763e-05
10422,0.43396196
18801,0.18384859
9891,0.6141467
18911,0.18130705
11645,0.92169875
8525,0.86478436
16624,0.92696524
3589,0.0001448255
17173,0.94715744
15342,0.32150108
7152,0.04063119
4869,1.6530745e-05
2706,1.987853e-05
6986,0.48238558
7612,0.9844668
2883,1.6961369e-05
14912,0.27486992
8762,0.35656998
3183,0.00031050746
1219,2.6037858e-05
6595,0.4529981
5439,1.1356111e-05
13600,0.9568419
15860,0.6507403
12792,0.5506374
4463,0.0018329166
16980,0.54701746
12806,0.52824914
13598,0.5230688
3972,3.8839036e-05
10909,0.749652
7170,0.43624586
16865,0.6385394
8315,0.3176635
12290,0.6569638
10032,0.5139157
15496,0.9945643
