,local_coherence_prediction
6000,0.5625006
6000,0.54297274
6000,0.5810862
6000,0.27515134
6000,0.26363665
6000,0.47418395
6000,0.4282263
6000,0.36961326
6000,0.3764586
6000,0.3555861
6000,0.42102423
6000,0.4427019
6000,0.39256454
6000,0.3810826
6000,0.17238875
6000,0.2242926
6000,0.2836369
6000,0.4525418
6000,0.37071317
6000,0.4900198
6000,0.38130346
6001,0.56434274
6001,0.555819
6002,0.3121294
6002,0.4715302
6002,0.13603763
6002,0.2655431
6003,0.44233757
6003,0.4390208
6004,0.49333262
6004,0.5445185
6004,0.49195454
6004,0.48424438
6004,0.5914922
6005,0.2586468
6005,0.34977642
6005,0.32531032
6005,0.36457467
6005,0.20525336
6005,0.20770082
6005,0.54604715
6005,0.3544883
6005,0.32418904
6005,0.43485135
6005,0.24509509
6005,0.56585974
6005,0.29593185
6005,0.21682563
6005,0.4025334
6005,0.40224344
6005,0.48203808
6005,0.3764537
6005,0.35676104
6005,0.3351958
6006,0.6571133
6006,0.4630138
6006,0.70838064
6006,0.7259788
6006,0.6826636
6006,0.660836
6006,0.75519544
6006,0.64615583
6007,0.314508
6007,0.21494141
6007,0.28428176
6007,0.20395118
6007,0.31536528
6007,0.28927687
6007,0.30880228
6007,0.26909748
6007,0.3067877
6007,0.384793
6007,0.20883645
6007,0.43305743
6007,0.44941404
6007,0.33285558
6007,0.20736599
6007,0.31820136
6007,0.24128354
6007,0.28557944
6007,0.30721977
6007,0.3787853
6007,0.3323707
6008,0.5218292
6008,0.629288
6008,0.4745113
6008,0.62101567
6009,0.2193395
6009,0.4541731
6009,0.55141294
6009,0.43485624
6009,0.47854725
6009,0.49207506
6009,0.43134573
6009,0.66420406
6009,0.60351133
6009,0.46375832
6010,0.37037233
6010,0.18604998
6010,0.21559899
6010,0.35512272
6010,0.224182
6010,0.31198195
6010,0.3687797
6010,0.39151624
6010,0.4352676
6010,0.43657497
6010,0.49817857
6010,0.46715713
6010,0.3785211
6010,0.39611447
6010,0.23725216
6010,0.42521524
6010,0.22186753
6010,0.3727222
6010,0.67269814
6010,0.3201569
6010,0.3730133
6010,0.3841164
6011,0.3382789
6011,0.6052342
6011,0.46789435
6012,0.34122315
6012,0.19244464
6012,0.2610075
6012,0.36340117
6012,0.26200524
6012,0.4086307
6012,0.19318229
6012,0.4219839
6013,0.30618995
6013,0.32266885
6013,0.35970536
6013,0.25175467
6014,0.49949512
6014,0.5505146
6014,0.5035224
6014,0.7073034
6014,0.5890136
6014,0.048823167
6014,0.23693544
6014,0.42887825
6014,0.5243258
6014,0.70779455
6014,0.5844975
6014,0.21904229
6014,0.44754347
6017,0.49921533
6017,0.4250593
6017,0.36948517
6017,0.4268004
6017,0.41131547
6017,0.3572275
6017,0.53923887
6017,0.4163273
6017,0.3700945
6017,0.5496243
6017,0.328399
6017,0.29175758
6018,0.32296506
6018,0.46025324
6018,0.22504818
6018,0.36532918
6018,0.4976437
6018,0.41432247
6018,0.31205058
6018,0.31621885
6018,0.60274404
6018,0.43223113
6018,0.13614158
6019,0.2769418
6019,0.48885295
6019,0.50086254
6019,0.47707954
6019,0.44652158
6019,0.43631744
6019,0.3766503
6019,0.36105224
6019,0.30598155
6019,0.2803229
6019,0.49108008
6019,0.518849
6019,0.40552598
6019,0.38904542
6019,0.4578314
6020,0.4504659
6020,0.41714835
6020,0.21310584
6020,0.295092
6020,0.2499017
6020,0.1840736
6021,0.48321575
6021,0.42816854
6021,0.44542193
6021,0.36630818
6021,0.43176356
6021,0.2509739
6022,0.49077138
6022,0.46322346
6022,0.68736047
6022,0.67014074
6022,0.55930376
6022,0.54649144
6023,0.37823263
6023,0.5652439
6023,0.5246235
6023,0.56058836
6023,0.5618259
6023,0.34446248
6023,0.47159514
6023,0.49262074
6023,0.27564704
6023,0.5249686
6024,0.6228569
6024,0.5988351
6024,0.581612
6024,0.46454927
6024,0.66306984
6024,0.6623033
6026,0.39385417
6026,0.43349507
6027,0.29309222
6027,0.31585395
6027,0.34422627
6027,0.22921841
6027,0.5233682
6027,0.37657395
6027,0.19665256
6027,0.5781107
6027,0.19820099
6027,0.440359
6027,0.39200568
6027,0.31237057
6027,0.29648852
6027,0.34424457
6027,0.47483262
6027,0.4267956
6027,0.29223666
6027,0.18661165
6027,0.27535656
6027,0.47499612
6027,0.29075596
6028,0.2647549
6028,0.2210628
6028,0.37962848
6028,0.13206245
6028,0.3158883
6028,0.21523455
6028,0.52014756
6028,0.34934577
6028,0.43766958
6028,0.3162726
6028,0.36561215
6028,0.5464643
6028,0.41799185
6028,0.299919
6028,0.26341164
6028,0.23271947
6028,0.475738
6028,0.5914669
6028,0.19175662
6028,0.23243788
6028,0.48473865
6028,0.32384345
6028,0.26151532
6028,0.49320778
6028,0.3631383
6028,0.2876064
6028,0.5134181
6028,0.3808737
6028,0.21776375
6028,0.22804168
6028,0.4088254
6028,0.32319933
6029,0.5192
6029,0.28389254
6029,0.21648595
6029,0.5167664
6029,0.4171496
6029,0.52722746
6029,0.24526057
6029,0.29453984
6029,0.3894361
6029,0.3105752
6029,0.24126321
6029,0.55951685
6029,0.23567064
6030,0.31851053
6030,0.5638376
6030,0.34196365
6030,0.16634338
6030,0.26363546
6030,0.45455122
6031,0.16486654
6031,0.57854843
6031,0.26604304
6032,0.64433265
6032,0.6695007
6032,0.54539096
6033,0.6105123
6033,0.63387847
6033,0.6854781
6033,0.45484194
6033,0.26166886
6034,0.66618073
6034,0.61805594
6034,0.36016175
6034,0.3734028
6034,0.4889915
6034,0.36968753
6034,0.5633859
6034,0.68093365
6034,0.58414763
6034,0.5988222
6034,0.5439016
6034,0.5132663
6034,0.54572964
6034,0.4266409
6034,0.4630066
6034,0.6253977
6034,0.54229426
6034,0.42405438
6034,0.25001356
6034,0.54880553
6034,0.62425715
6036,0.4196483
6036,0.29842106
6036,0.17677912
6036,0.40554202
6036,0.42125675
6036,0.3714061
6036,0.33407536
6036,0.44195268
6036,0.43534654
6036,0.31999624
6036,0.4511776
6036,0.40151396
6036,0.451748
6036,0.24254721
6036,0.49805105
6036,0.2803923
6036,0.326773
6036,0.30744717
6036,0.24635047
6036,0.36527556
6036,0.42352396
6036,0.43858692
6036,0.417479
6036,0.35960555
6037,0.2988561
6037,0.45514238
6037,0.40662363
6037,0.30365124
6037,0.3096568
6037,0.5362162
6037,0.29349864
6037,0.2620071
6037,0.19460472
6037,0.22449143
6037,0.24325918
6037,0.2777553
6037,0.17129481
6037,0.531679
6037,0.23932037
6037,0.35411257
6037,0.20010474
6037,0.3222118
6037,0.33087808
6037,0.25836414
6037,0.5284999
6037,0.49720642
6038,0.3643859
6038,0.26396093
6038,0.5291036
6038,0.3771256
6038,0.42834127
6038,0.51942074
6038,0.45732343
6038,0.51984113
6038,0.4808787
6038,0.25292718
6038,0.31438038
6038,0.16861966
6038,0.27408844
6038,0.46249014
6038,0.49455106
6038,0.1837358
6038,0.28403693
6038,0.45234188
6038,0.40636644
6038,0.35463282
6038,0.22607248
6038,0.18629873
6038,0.38742313
6038,0.30077764
6038,0.25174978
6038,0.48271236
6038,0.33996764
6038,0.34399474
6038,0.3227254
6038,0.4973677
6038,0.5257087
6038,0.48041433
6038,0.39785883
6038,0.52102554
6038,0.3509667
6039,0.19255151
6039,0.324606
6039,0.32993668
6039,0.17480841
6039,0.3110982
6041,0.20215598
6041,0.336157
6041,0.26520094
6041,0.2979702
6041,0.2682315
6041,0.23532322
6041,0.2636243
6041,0.34209907
6041,0.18188907
6041,0.22248837
6041,0.14599241
6041,0.4058174
6041,0.29575303
6041,0.38000274
6041,0.26391086
6041,0.18277815
6042,0.3458048
6042,0.3434456
6042,0.42219225
6042,0.23517597
6042,0.31716612
6042,0.37713796
6042,0.32851738
6042,0.3591401
6042,0.36443925
6042,0.38174045
6042,0.39939976
6042,0.4462235
6042,0.3423491
6042,0.40188098
6042,0.18544355
6042,0.24758703
6042,0.38988355
6042,0.15557788
6043,0.29304972
6043,0.29797867
6043,0.30144885
6043,0.38322538
6043,0.45945007
6043,0.42824885
6043,0.48952305
6043,0.3239782
6043,0.16906153
6043,0.14923084
6043,0.40803194
6043,0.37506703
6043,0.28417933
6043,0.18240517
6043,0.38749307
6043,0.43271336
6043,0.35248095
6043,0.47263896
6043,0.45397437
6043,0.37912497
6043,0.3191331
6043,0.3347457
6043,0.28083444
6044,0.53026354
6044,0.7387269
6044,0.7322288
6046,0.43746242
6046,0.46174082
6047,0.3256916
6047,0.334023
6047,0.37939736
6047,0.59396684
6047,0.3153738
6047,0.40453893
6047,0.41381183
6047,0.55911577
6047,0.30305558
6047,0.24174245
6047,0.5968485
6047,0.46938056
6047,0.46701238
6047,0.4936845
6047,0.31699246
6047,0.46076497
6047,0.3154063
6047,0.53135085
6047,0.30768144
6047,0.26158154
6047,0.412798
6047,0.5354202
6047,0.575242
6047,0.44666585
6047,0.25080577
6047,0.3038202
6047,0.45168924
6047,0.501151
6047,0.39310288
6047,0.3195291
6047,0.4803366
6047,0.3906432
6048,0.45320734
6048,0.6849705
6048,0.69670224
6048,0.56662065
6048,0.7334835
6048,0.77470213
6048,0.68896
6049,0.5071849
6049,0.5241829
6049,0.46191874
6049,0.56903
6049,0.4326203
6049,0.52281046
6049,0.41144225
6049,0.28298295
6049,0.4123856
6049,0.3420735
6049,0.20889728
6049,0.6225148
6049,0.6052219
6049,0.20091765
6049,0.5721715
6049,0.41896477
6049,0.5155569
6049,0.30848953
6049,0.27617928
6049,0.341884
6049,0.20624888
6049,0.42049518
6049,0.29341763
6049,0.47832057
6049,0.32309276
6049,0.28421813
6049,0.4027706
6049,0.4021754
6049,0.25167564
6049,0.50530833
6049,0.5007495
6050,0.6208491
6050,0.49660942
6050,0.64397395
6050,0.50553286
6051,0.32564554
6051,0.36064443
6051,0.33258986
6051,0.14548424
6051,0.30158296
6051,0.3820612
6051,0.40479255
6051,0.4684289
6051,0.44834757
6052,0.35457098
6052,0.4231851
6053,0.20484725
6053,0.41935694
6053,0.14784358
6053,0.21735308
6053,0.32479528
6053,0.39420232
6053,0.39539477
6054,0.58527964
6054,0.4076663
6054,0.40779686
6054,0.27322364
6054,0.25389344
6054,0.6760827
6054,0.51894176
6054,0.7000611
6054,0.7514445
6054,0.18094492
6054,0.34737957
6054,0.27873996
6055,0.37442365
6055,0.52500415
6055,0.39947146
6055,0.45275086
6055,0.5002518
6055,0.31267884
6055,0.25457773
6055,0.6335275
6055,0.63183385
6055,0.6172395
6055,0.527362
6055,0.46505654
6055,0.1804867
6055,0.38998592
6055,0.22928846
6055,0.32701004
6055,0.29915863
6055,0.4899619
6055,0.36978135
6055,0.42521417
6055,0.2705532
6055,0.21876658
6055,0.5921137
6055,0.4896944
6055,0.39641863
6055,0.4958527
6055,0.3799744
6055,0.43205717
6055,0.5529311
6055,0.50594705
6055,0.31989875
6056,0.47442874
6056,0.38554445
6056,0.46638802
6056,0.5003418
6056,0.2734275
6057,0.33718422
6057,0.2176541
6057,0.30456215
6057,0.23831993
6057,0.14604658
6057,0.31737533
6057,0.38132116
6057,0.27448374
6057,0.59362274
6057,0.5273618
6057,0.3139526
6057,0.3217783
6057,0.32269746
6057,0.24546106
6057,0.44795787
6057,0.35717154
6057,0.40473762
6057,0.51742476
6057,0.4732987
6058,0.39706013
6058,0.3726348
6058,0.42050475
6058,0.39686307
6058,0.3285409
6058,0.53113693
6058,0.18373841
6058,0.2836821
6058,0.55171853
6058,0.5777852
6058,0.4710453
6058,0.26216725
6058,0.38686302
6059,0.20349212
6059,0.6575688
6059,0.60850257
6059,0.62797546
6059,0.6695083
6060,0.48951918
6060,0.6155526
6060,0.48418123
6060,0.41199505
6060,0.30927163
6060,0.35991353
6060,0.41186178
6061,0.54057
6061,0.6083395
6061,0.6865471
6061,0.6386205
6063,0.37060338
6063,0.4014553
6063,0.547269
6064,0.27320918
6064,0.3234342
6065,0.62388074
6065,0.59471756
6065,0.5686727
6065,0.6035159
6065,0.6918776
6065,0.6759324
6065,0.62168366
6066,0.5257131
6066,0.47402704
6066,0.5695893
6066,0.3533615
6067,0.41340294
6067,0.34656045
6067,0.22159457
6067,0.32987684
6067,0.25242344
6067,0.50493664
6067,0.31297737
6067,0.30991352
6067,0.2182013
6067,0.45713866
6067,0.27972928
6067,0.36926982
6067,0.4328123
6067,0.20546712
6067,0.26677215
6067,0.54535633
6067,0.3355047
6067,0.36299303
6067,0.26744166
6067,0.27491346
6067,0.4049786
6069,0.25052205
6069,0.26166666
6069,0.22168253
6069,0.24845144
6069,0.2876404
6069,0.1829118
6069,0.27940938
6069,0.2893469
6070,0.45423374
6070,0.23550905
6070,0.41643897
6070,0.24308002
6070,0.2107181
6070,0.37371427
6070,0.3606768
6071,0.41889715
6071,0.537382
6071,0.60539025
6071,0.692008
6071,0.71922255
6071,0.55329984
6072,0.46251497
6072,0.30896947
6072,0.3037072
6072,0.32599297
6072,0.37127033
6072,0.38859993
6072,0.4109419
6072,0.22587363
6072,0.40386215
6072,0.3409144
6072,0.37185016
6072,0.35252115
6073,0.4976361
6073,0.51604176
6073,0.573397
6074,0.55007845
6074,0.3307144
6074,0.4233063
6074,0.52151036
6074,0.46059734
6075,0.54316014
6075,0.4145788
6075,0.6156008
6075,0.672747
6075,0.68882483
6075,0.6752733
6075,0.14199944
6076,0.46296668
6076,0.26583058
6076,0.3031452
6076,0.37971535
6076,0.41324925
6076,0.5266575
6076,0.4822525
6076,0.342025
6076,0.43293783
6077,0.5991314
6077,0.7007845
6077,0.4677848
6077,0.49927115
6077,0.5666325
6077,0.7308849
6077,0.31273064
6078,0.31613722
6078,0.36521408
6078,0.44493052
6078,0.4284553
6078,0.46249253
6078,0.53471565
6078,0.3786859
6078,0.48963964
6078,0.3839731
6078,0.33382034
6078,0.5992832
6078,0.56748027
6078,0.46620223
6078,0.2924665
6078,0.39325282
6078,0.2953579
6078,0.5935367
6078,0.55998284
6078,0.46738994
6078,0.30315292
6078,0.4206793
6078,0.40284356
6078,0.36397818
6079,0.702123
6079,0.42649043
6079,0.384865
6080,0.31751296
6080,0.25069115
6080,0.35746402
6080,0.31968498
6080,0.44238308
6080,0.5034234
6080,0.46632057
6080,0.5816549
6080,0.2121573
6080,0.54930824
6080,0.49360123
6080,0.35304478
6080,0.29629493
6080,0.35844532
6080,0.42503974
6080,0.34365618
6081,0.1761034
6081,0.29949394
6081,0.46119893
6081,0.43902534
6081,0.386302
6081,0.39966276
6081,0.349544
6081,0.2557322
6081,0.36085084
6081,0.44965455
6081,0.18406937
6081,0.38888484
6081,0.3321116
6081,0.34098232
6081,0.46904483
6081,0.25198075
6081,0.36084563
6081,0.25164774
6081,0.20655166
6081,0.25912872
6081,0.2579224
6082,0.6495685
6082,0.488835
6082,0.65356517
6083,0.42825586
6083,0.33864763
6083,0.15439464
6083,0.4434809
6083,0.4379491
6083,0.405553
6083,0.3829462
6083,0.135774
6083,0.27511683
6083,0.49793947
6083,0.4623959
6083,0.3844119
6083,0.48843846
6083,0.5369177
6083,0.5133785
6083,0.43946093
6083,0.3038297
6083,0.34396976
6083,0.3317771
6083,0.31799912
6083,0.2416952
6083,0.25571427
6083,0.20189504
6083,0.3090412
6083,0.36454767
6083,0.4503497
6083,0.44034263
6083,0.4294274
6083,0.3297529
6083,0.34566945
6083,0.3727057
6083,0.47868106
6083,0.2738827
6083,0.27694014
6083,0.33472517
6083,0.33569476
6083,0.24177332
6083,0.42387748
6083,0.50140333
6083,0.47006485
6083,0.38979992
6083,0.41715693
6083,0.35176793
6084,0.44147193
6084,0.5673381
6084,0.47972915
6084,0.6163661
6084,0.6672664
6084,0.40551344
6085,0.4700177
6085,0.30469662
6085,0.3412568
6085,0.37941635
6086,0.5133755
6086,0.1909591
6086,0.43753827
6086,0.14380802
6086,0.5557925
6086,0.7221997
6086,0.51652485
6086,0.74085075
6086,0.047135632
6087,0.44816944
6087,0.09320484
6087,0.24800602
6087,0.5215813
6087,0.3087423
6087,0.5049147
6087,0.39811063
6087,0.3801873
6087,0.33439133
6087,0.43217453
6087,0.42977822
6087,0.44731584
6087,0.25775656
6087,0.2882934
6087,0.24752475
6087,0.17760752
6087,0.37386107
6087,0.525462
6087,0.5308613
6087,0.14247769
6089,0.42671463
6089,0.35906422
6089,0.34426007
6089,0.46775648
6089,0.21696414
6089,0.24816144
6090,0.26512226
6090,0.3992529
6090,0.41836286
6090,0.2918197
6090,0.33565924
6090,0.32335407
6090,0.2655732
6090,0.33058077
6090,0.33058077
6090,0.3330474
6090,0.34660208
6090,0.28777128
6090,0.29160565
6090,0.3352322
6090,0.32226324
6090,0.37932923
6090,0.45116916
6090,0.269994
6090,0.37622502
6090,0.25246203
6090,0.24120674
6090,0.26168334
6090,0.26861954
6090,0.34295836
6090,0.35801518
6091,0.61769664
6091,0.64658594
6091,0.43528196
6092,0.34972396
6092,0.33196262
6092,0.5517322
6092,0.42636004
6092,0.46311277
6093,0.47834855
6093,0.58098644
6094,0.5130379
6094,0.57529944
6094,0.62963563
6094,0.5670961
6095,0.40526235
6095,0.30715048
6095,0.29354227
6095,0.3805723
6095,0.4868403
6095,0.49590734
6095,0.43421632
6095,0.3391748
6095,0.25482967
6095,0.26648182
6095,0.39696172
6095,0.4200471
6095,0.24479622
6095,0.29740232
6095,0.26673782
6095,0.24532753
6096,0.2704018
6096,0.45777437
6096,0.41025746
6096,0.46770838
6096,0.47927672
6096,0.33074898
6097,0.42300504
6097,0.487103
6099,0.6855046
6099,0.4436838
6099,0.2304102
6100,0.33439967
6100,0.46838894
6100,0.44264808
6100,0.25603437
6100,0.2925393
6100,0.31566957
6101,0.23693699
6101,0.57479036
6101,0.57107776
6101,0.55142146
6101,0.6270204
6101,0.55698216
6101,0.50155574
6101,0.3118249
6101,0.56838304
6101,0.61049956
6101,0.42734066
6101,0.3217315
6102,0.26114047
6102,0.25122294
6102,0.31095043
6102,0.20665711
6102,0.3733511
6102,0.50368387
6103,0.4057523
6103,0.35297328
6103,0.43425688
6103,0.48665598
6103,0.38451964
6103,0.5555916
6103,0.47288802
6103,0.4884958
6103,0.51830715
6103,0.5651975
6103,0.5294024
6103,0.3876819
6103,0.40273285
6104,0.4825896
6104,0.32896382
6104,0.6575786
6105,0.2888912
6105,0.61944073
6105,0.4497154
6105,0.44037157
6105,0.44660142
6105,0.49126303
6105,0.65177125
6105,0.6444075
6105,0.2867056
6105,0.28754655
6105,0.44388792
6105,0.35793835
6105,0.4167407
6105,0.43195894
6105,0.62416327
6107,0.40266666
6107,0.38152692
6107,0.57006997
6107,0.5767534
6107,0.3254199
6107,0.3861106
6107,0.5791459
6107,0.5845978
6107,0.43854266
6107,0.6320189
6107,0.59033537
6107,0.46383744
6107,0.34082338
6107,0.28821176
6107,0.38021338
6107,0.55659336
6107,0.55276316
6107,0.55911875
6107,0.55530316
6107,0.29125232
6107,0.5412437
6107,0.49027506
6107,0.321508
6108,0.274675
6108,0.34079736
6108,0.3497523
6108,0.21711522
6108,0.19872333
6108,0.21784608
6108,0.21142673
6108,0.21596025
6108,0.20215851
6108,0.35246927
6108,0.44353417
6108,0.3066592
6108,0.32041967
6108,0.37471658
6108,0.24399486
6108,0.30672047
6108,0.32195657
6108,0.3157652
6108,0.32270506
6108,0.4618477
6108,0.25371617
6108,0.19960776
6109,0.23439744
6109,0.3213899
6109,0.38809285
6109,0.34410504
6110,0.23390959
6110,0.15121704
6110,0.28623533
6112,0.36370882
6112,0.46922272
6112,0.228411
6112,0.37975344
6112,0.49999774
6112,0.5838375
6112,0.43819332
6112,0.324658
6112,0.40708837
6112,0.40809357
6112,0.39887965
6112,0.4898654
6112,0.3271044
6112,0.3563352
6112,0.5335865
6112,0.3983321
6112,0.4236444
6112,0.26039538
6112,0.3538038
6112,0.33620122
6112,0.34603906
6112,0.31432033
6112,0.4629433
6112,0.438782
6112,0.31483385
6113,0.3871567
6113,0.5948622
6113,0.2977
6113,0.24291976
6114,0.38621068
6114,0.22915503
6114,0.24784419
6114,0.21043782
6114,0.23680817
6114,0.19204743
6114,0.19084704
6114,0.27214545
6114,0.2486153
6114,0.20079078
6114,0.30128407
6114,0.16346695
6114,0.32988358
6114,0.22533219
6114,0.33055454
6116,0.2730751
6116,0.47332337
6116,0.38193777
6116,0.3501431
6117,0.21347988
6117,0.26159576
6117,0.21382031
6117,0.19729419
6117,0.306575
6117,0.24927899
6117,0.31237563
6117,0.26201007
6117,0.28343216
6117,0.27277082
6118,0.51401305
6118,0.26628485
6118,0.40835777
6118,0.31848937
6118,0.44519803
6118,0.62993014
6118,0.26334605
6118,0.36675632
6118,0.47228432
6118,0.4811222
6118,0.47364697
6118,0.48322722
6118,0.2504202
6118,0.30790395
6119,0.30180356
6119,0.24257642
6119,0.3380168
6119,0.31218693
6119,0.24786851
6119,0.21498752
6119,0.30543187
6119,0.4469381
6119,0.33057162
6119,0.40291578
6119,0.16857377
6119,0.28383014
6119,0.3593744
6119,0.4613601
6119,0.47592854
6119,0.20472838
6119,0.22475514
6119,0.2008998
6119,0.25982484
6119,0.31336266
6119,0.40528256
6119,0.42655155
6119,0.31745595
6119,0.34662408
6119,0.28332874
6119,0.2688764
6119,0.3563062
6119,0.28055188
6119,0.3969513
6119,0.31440175
6119,0.23804002
6121,0.5129866
6121,0.40880436
6121,0.4772614
6121,0.4739723
6123,0.4250439
6123,0.32025382
6123,0.25453833
6123,0.16087413
6124,0.65438867
6124,0.4728666
6124,0.5367667
6124,0.46975622
6124,0.52530444
6124,0.6220285
6125,0.3632373
6125,0.39060846
6125,0.45883647
6125,0.34532997
6125,0.31738025
6125,0.37660885
6125,0.23820984
6125,0.2901255
6125,0.32304433
6125,0.5021188
6125,0.49999154
6125,0.3111312
6125,0.19753382
6125,0.27106225
6125,0.3680013
6125,0.62329906
6125,0.3033657
6125,0.3924795
6125,0.2521016
6125,0.48389277
6125,0.42291564
6125,0.6279833
6125,0.31351206
6125,0.21379179
6125,0.24127787
6125,0.31687054
6125,0.3105972
6125,0.32663184
6125,0.34816626
6125,0.4842786
6126,0.3499795
6126,0.5739216
6126,0.42677495
6126,0.34296346
6126,0.38591832
6127,0.37746808
6127,0.4375585
6127,0.30595326
6128,0.37513927
6128,0.5746202
6128,0.6365078
6128,0.62768507
6128,0.70676214
6129,0.46199298
6129,0.57588965
6129,0.49494705
6129,0.4837242
6129,0.57245636
6129,0.7015462
6129,0.65859276
6129,0.24170724
6130,0.643159
6130,0.5460369
6130,0.5048551
6130,0.5694834
6130,0.47350323
6130,0.4416939
6130,0.49514177
6130,0.51739645
6130,0.6332915
6130,0.4410637
6130,0.481102
6130,0.59678835
6130,0.6073418
6130,0.48334622
6131,0.4708363
6131,0.6452464
6131,0.53386
6131,0.5118953
6131,0.51783216
6131,0.5424102
6131,0.5388262
6132,0.56226987
6132,0.5727175
6132,0.43747848
6132,0.3598106
6132,0.6605185
6132,0.5116949
6132,0.6645849
6132,0.55113155
6133,0.22388813
6133,0.23797588
6133,0.18649426
6133,0.2314254
6133,0.44170514
6133,0.2724687
6133,0.38170975
6133,0.4129519
6133,0.29221526
6133,0.34102204
6133,0.34657654
6133,0.22334349
6133,0.29327416
6133,0.25861266
6134,0.35206124
6134,0.41936952
6134,0.3230471
6134,0.23239093
6134,0.22207096
6134,0.41484183
6134,0.32547045
6134,0.4079405
6134,0.47788468
6134,0.53120744
6134,0.5409311
6134,0.4629867
6134,0.4813235
6134,0.32041398
6134,0.38368735
6134,0.5820022
6134,0.5772907
6134,0.30833855
6134,0.47415757
6134,0.40404555
6134,0.47886485
6134,0.45830452
6134,0.28789663
