,global_coherence_prediction
14450,5.8770383e-05
9607,0.23146564
14164,8.244834e-06
7346,0.6776132
3287,0.83517283
8918,0.9597734
17296,0.0052563725
15380,0.00045748617
4044,0.17393179
11766,0.6836106
15883,4.5183126e-05
327,0.5943497
11437,0.7552411
6396,0.98870367
8498,0.80428785
9800,0.53673226
11827,0.88180894
6959,0.5434293
2090,0.25976354
763,0.5855641
18223,2.8187373e-05
8269,0.52610993
1014,0.77350974
15272,0.011718065
19147,2.9662588e-05
3638,0.2806899
17415,3.0338986e-05
9195,0.3752821
4970,0.68648976
18787,4.296543e-05
10307,0.19237797
16668,0.0068520764
2777,0.23822469
15338,1.9616105e-05
11431,0.6492608
7490,0.64560837
2573,3.4063065e-05
8893,0.62544686
10853,0.34474304
18082,0.019616397
1225,0.9923495
12167,0.98351246
13640,2.4854106e-05
6088,0.15562013
8467,0.8360329
7132,0.51155406
17089,0.049833946
18562,5.6201952e-05
13520,0.00014122257
17757,0.1951597
1823,0.9508057
16784,0.0012202227
10384,0.13336982
17798,8.52085e-05
2542,0.054064546
2811,0.45048064
17300,7.380738e-05
6652,0.87439024
3319,0.34494388
5278,0.8393498
931,0.47166738
15810,0.000104454004
4782,0.8031249
14125,0.00051193894
1232,0.4372306
2451,0.64510775
10649,0.6858368
5530,0.3208778
11659,0.738814
10293,0.6996648
4877,0.53683114
9826,0.52038586
9151,0.09220932
2377,0.60089725
11445,0.4467717
675,0.43824926
5236,0.6519881
4499,0.6366453
18088,0.06816737
16719,4.3964068e-05
14929,1.7055203e-05
17844,0.74919677
10547,0.36143503
12716,0.24145958
18304,0.83853066
16343,0.569418
15795,0.00082588603
15228,0.00082762865
13608,6.469515e-05
6200,0.33068514
8867,0.17758738
7847,0.064207464
294,0.7362357
8980,0.51034963
7410,0.99224687
17950,0.00023296275
19194,2.9252787e-05
16202,5.3328444e-05
15262,8.6328495e-05
8428,0.48007095
17952,2.2680719e-05
16083,8.2566185e-05
16349,6.811091e-05
10949,0.21224868
16483,3.5036817e-05
3554,0.9969145
11490,0.9948502
16800,4.2896605e-05
15659,0.1447605
3822,0.3095577
18047,0.00026609426
10208,0.22036389
3602,0.7751291
12871,0.64542687
16089,0.00013741189
6280,0.6595803
11622,0.42390728
8899,0.45569235
5161,0.5842697
18344,0.95658255
609,0.66145104
18955,0.31826362
9674,0.64693666
15356,1.14904215e-05
10714,0.28966993
11277,0.5638881
12053,0.26473972
6305,0.2424516
4596,0.28836578
4587,0.5405281
17056,9.515233e-05
2890,0.63951564
10481,0.56116766
10387,0.073113665
594,0.13840511
6716,0.44799736
8851,0.4562239
1063,0.8197555
11612,0.437395
3443,0.52560854
16231,0.00025877776
6025,0.34884763
6838,0.39423344
5522,0.58496815
3232,0.7569641
10821,0.67219085
208,0.86333746
17936,3.0500076e-05
11604,0.8558922
11525,0.97944564
11035,0.91225183
13161,0.00017842485
2669,0.9352832
5517,0.71674466
13840,0.0059356927
14882,5.901306e-05
12784,0.5427285
4772,0.8105088
5532,0.7214698
6115,0.2211664
3591,0.48633367
15213,0.3915881
1097,0.55063826
2896,0.7217911
19204,0.00015278552
13100,0.0025468767
11753,0.9362619
18241,0.06327253
4665,0.44836184
16910,3.0210278e-05
4681,0.199486
6437,0.73592883
1954,0.8212351
13567,0.00011602473
13073,2.1122692e-05
9352,0.76724905
18306,0.09491129
8047,0.8232322
13009,0.027306186
2884,0.2208182
9355,0.59408885
7844,0.3678899
12125,0.88858634
10628,0.64920104
15982,5.7083747e-05
13732,4.952229e-05
8375,0.24472965
14021,2.3737182e-05
11400,0.77949935
1295,0.7228997
4135,0.8169429
2250,0.4559154
11704,0.39830324
92,0.82314426
15159,0.024952643
910,0.56049263
10390,0.6705467
6907,0.70376974
15094,1.828871e-05
12511,0.18955056
7591,0.9534006
17813,0.0017507017
9866,0.21007675
6378,0.3655676
12699,0.99082804
18809,0.32455367
11237,0.7368557
2940,0.73454076
6892,0.6627888
15357,0.00032873903
10439,0.89630115
11578,0.768028
6007,0.5586997
3749,0.6933599
12065,0.5987737
8094,0.6457507
6368,0.8388756
7192,0.3903702
9703,0.33874342
9505,0.68853736
13837,7.5341835e-05
774,0.9165932
9234,0.98801756
16155,2.3370225e-05
14037,0.42211476
2119,0.7493176
6807,0.7139203
17876,2.6725893e-05
16275,0.000295886
5626,0.8251639
10719,0.89736795
18314,0.00010797725
5981,0.25551626
8028,0.72066784
6997,0.75655234
12234,0.64209276
4935,0.053742256
12302,0.7685231
5696,0.5071956
7100,0.32109058
2132,0.82907045
6331,0.47209433
14353,3.4721757e-05
18247,0.00017971448
3451,0.36673453
18586,3.435304e-05
789,0.0612351
1290,0.10563138
6496,0.9030356
2547,0.020114262
11421,0.7591113
15708,1.7355642e-05
4732,0.54475904
14811,0.115681134
9239,0.9159053
10231,0.337102
1878,0.66256946
3221,0.7391636
15031,1.2279213e-05
14951,0.0011822372
3535,0.9932963
15169,0.0006766236
9830,0.79162604
583,0.33968106
9135,0.3638321
9119,0.2920815
4345,0.3431533
13109,0.43494952
1389,0.22556709
506,0.874321
12914,0.73400086
8260,0.9412702
15724,0.022793546
2372,0.05924164
1287,0.26942545
10430,0.9300926
9551,0.18206125
15469,0.058248106
6089,0.6486698
10443,0.7214983
16288,8.916863e-05
9553,0.97932774
16583,2.2136348e-05
6510,0.84192336
1160,0.27570996
5667,0.08167702
8264,0.8879415
17673,0.0020254075
15912,0.20628355
1991,0.9519189
16947,5.4455548e-05
18337,0.0020556268
17114,2.9667197e-05
16807,5.579408e-05
5270,0.72631943
13710,0.00024164897
9179,0.81888676
6309,0.67596436
654,0.98705274
13431,2.2962407e-05
17154,9.50824e-05
13528,0.00030570227
6292,0.17578603
16359,0.0014701588
10593,0.27588874
4148,0.7262253
14283,1.4289945e-05
9930,0.76828647
2868,0.55933803
16115,7.878234e-05
18099,0.0028436522
17084,2.4201325e-05
15303,0.001617808
16303,0.00013080658
12821,0.11967193
17939,1.3730854e-05
17946,0.31396738
15298,0.20615359
4095,0.5258295
10674,0.29853716
7496,0.2332278
18031,8.0585654e-05
18022,0.00017301625
17752,0.04240383
15675,5.4191038e-05
9623,0.72777414
7721,0.9186863
3550,0.6878831
18843,9.483528e-05
10669,0.20968719
6509,0.6976772
6157,0.9597761
10703,0.71730787
3179,0.0030482507
7722,0.7325713
15677,5.460089e-05
15082,1.2182355e-05
790,0.2425857
15193,0.00015456781
12467,0.7975261
4485,0.33874625
7380,0.2789782
11759,0.9598193
8824,0.08084831
11017,0.3096259
10394,0.598126
6379,0.6424184
9753,0.09591044
7423,0.40163985
2564,0.3147566
8757,0.81475896
12796,0.39590016
6386,0.3184192
8943,0.07081273
12007,0.3739568
9171,0.7059713
5889,0.32439902
19142,4.3968386e-05
13271,0.00037666108
4051,0.049054593
6202,0.07494017
2114,0.57141894
9535,0.37770778
2178,0.8688047
6701,0.6025673
1642,0.44595757
16801,8.6944965e-05
2465,0.23169863
2076,0.7316912
11990,0.65615684
7964,0.5424463
2568,0.59082925
15381,7.5697884e-05
6041,0.46749496
16578,0.023431405
3327,0.15551667
5506,0.7307218
17725,0.0013724994
1647,0.21304864
3429,0.42943767
5156,0.8614645
18976,4.2896154e-05
11046,0.7366937
6418,0.62824106
15654,0.00069029216
3465,0.08213031
12099,0.60517097
11391,0.34147516
14685,3.53489e-05
17402,0.45592412
1432,0.8291364
16936,3.3996148e-05
12931,0.5616375
10146,0.5345308
10572,0.6954366
19185,2.2255435e-05
6699,0.58509225
4549,0.2005101
8343,0.34741256
1379,0.58797586
4565,0.3810983
6562,0.37778252
11863,0.5106539
11613,0.36705014
14025,6.725809e-05
13706,0.00043374993
36,0.060966693
6514,0.89444655
15663,3.336149e-05
6340,0.7766808
10573,0.23570587
18003,1.6780674e-05
13878,3.6140864e-05
3488,0.13537337
14218,0.039626565
14487,2.8532902e-05
16618,2.209147e-05
11819,0.9804504
8558,0.9883599
34,0.32576826
19098,0.00013157517
15295,2.3929966e-05
5268,0.92301196
16466,6.255998e-05
8654,0.7444493
69,0.56987053
3304,0.62635684
2296,0.5924112
4560,0.97702354
17206,3.3183453e-05
7525,0.71128136
9642,0.37270868
419,0.8639914
14618,0.000114111615
13903,2.3355187e-05
10642,0.9515796
8953,0.6906523
2682,0.2152699
11162,0.5771923
3911,0.16587518
11365,0.8038856
109,0.4594088
7538,0.26323712
12573,0.48074827
18328,6.326858e-05
3934,0.8829136
17745,0.95430356
1959,0.9050299
1537,0.8336128
15432,0.0025946416
2998,0.32453007
1971,0.9840634
4244,0.17533258
16741,0.0004081879
1665,0.6444076
17956,0.00012376295
13347,3.1119627e-05
6253,0.7207506
10423,0.9180004
18557,1.638833e-05
367,0.9668538
11214,0.9315637
8086,0.5225012
2634,0.48590913
13898,0.0013793744
18424,0.003615838
1501,0.6459992
15006,0.0032404945
13303,0.00010648653
8328,0.7106664
9524,0.68365914
5281,0.82020974
14814,0.00015053237
3489,0.72095585
15851,6.82964e-05
2477,0.80203605
15526,4.195613e-05
16537,0.0007660683
8966,0.7246314
18187,0.00034477102
8115,0.64276916
9936,0.80972105
2964,0.74724257
18278,0.0016399238
536,0.62361807
9913,0.63007027
9954,0.8077441
2290,0.96198285
4966,0.46731392
10210,0.8064042
3417,0.28297332
18940,0.00016495105
8342,0.0054788715
2162,0.06495461
18142,0.0007264695
9029,0.56264395
7162,0.57358676
6235,0.70624167
3147,0.8250009
6742,0.5917013
6417,0.63994855
76,0.77822304
7293,0.7494385
11038,0.9672104
16485,3.4560813e-05
9200,0.77411234
1834,0.31166926
10498,0.61396134
51,0.71157193
17598,5.7093985e-05
15508,0.09811927
7907,0.9566948
9809,0.39844635
14369,0.026915915
12028,0.44442993
148,0.49554303
7064,0.9859488
8963,0.9883603
14423,3.316808e-05
4011,0.7107854
937,0.97162694
18977,4.923096e-05
352,0.7747398
8244,0.32929742
16452,0.00057450874
2332,0.5736337
16829,0.00017783635
4458,0.9550939
16388,3.295922e-05
12437,0.65624356
8840,0.9635267
17755,3.0836614e-05
10677,0.7560253
12311,0.32327744
3836,0.6303497
16918,0.00011267311
476,0.8127666
5484,0.25714648
5671,0.00013572835
10876,0.5802431
19047,0.01921795
8977,0.7347641
14512,0.27358028
10641,0.74946725
7899,0.7385819
4439,0.0999685
8965,0.68071944
10355,0.31542373
9810,0.86614174
11631,0.6538832
17625,4.6878522e-05
18779,0.00012375503
5692,0.6054464
11875,0.81599563
8014,0.1913053
7928,0.6657594
15528,0.1770346
7037,0.8517878
15892,0.0012557111
2694,0.92827463
8118,0.4653989
17297,0.00012158489
3119,0.9806059
1062,0.8690064
11678,0.15749715
767,0.82068694
11059,0.98318106
15462,3.720576e-05
9432,0.11283586
2133,0.6607836
1493,0.7383075
13575,3.0136991e-05
11564,0.37310427
5873,0.6458373
8689,0.6921593
1382,0.6982074
9832,0.7481477
9076,0.9950236
16246,0.0514371
13677,0.00886547
18190,0.0011407716
5008,0.00136114
15981,0.13623436
15969,4.524228e-05
1734,0.40408218
11621,0.43671605
5779,0.33525407
7589,0.46746644
16098,3.910055e-05
9893,0.43495405
18385,5.4583605e-05
16410,2.162751e-05
2505,0.9696829
1223,0.61029357
2348,0.48587182
17679,0.13395637
14395,0.0024196832
18321,1.6313606e-05
2556,0.7504802
14274,5.78268e-05
10296,0.91730314
12408,0.16204853
10800,0.45843756
18943,0.00018924658
6120,0.28991482
3755,0.026133463
6198,0.96339935
2433,0.45152465
13996,8.0956364e-05
18320,0.52825034
17078,0.1313729
9919,0.17763795
7239,0.38115546
14950,4.7720812e-05
1163,0.9935755
7108,0.57708913
6779,0.6443264
10238,0.054371018
13541,0.023518262
7935,0.3735103
7198,0.6926746
13221,0.04945841
9362,0.7473056
3869,0.29853627
6671,0.24474788
18944,0.26148838
17093,1.8482542e-05
1565,0.7378721
11181,0.6417147
13141,0.0012978456
8251,0.13421394
1584,0.74916315
17447,0.11675599
9380,0.7180446
13568,8.788063e-05
11012,0.58867234
1105,0.47214577
14057,0.00017519394
12038,0.9868722
29,0.7461612
4217,0.98110044
16964,0.00023603297
3040,0.9765096
8877,0.662002
4883,0.5270505
16069,0.43813574
2779,0.6237924
3414,0.008342695
3601,0.75078505
3859,0.6487596
15189,0.3032712
18707,1.7606182e-05
2294,0.79973733
5637,0.7118705
4944,0.6264763
19099,4.337778e-05
8887,0.4600982
9031,0.70558393
14153,1.8232253e-05
6428,0.75995475
15635,0.00035452726
10817,0.6650249
15010,0.51840013
16156,8.433433e-05
6095,0.74358237
9256,0.19305442
6950,0.2464677
8247,0.791346
12549,0.6428706
17706,0.17257233
1203,0.86987686
14902,0.00042047055
18796,4.1461928e-05
5702,0.4605289
4487,0.8180387
7548,0.50644636
19109,0.5616166
19122,0.030327152
3960,0.9725451
9805,0.66084844
4169,0.41771778
7829,0.5362433
11031,0.06981107
4298,0.1251812
12823,0.95136213
6138,0.9906096
6991,0.98276156
18176,0.058427695
3279,0.1568552
13995,0.003929089
17872,0.004067519
700,0.6543288
6617,0.8618542
14653,0.0067638857
9573,0.602208
8435,0.6150557
15119,1.6642292e-05
7414,0.37308395
11601,0.5399808
16793,0.6504382
2081,0.67189753
8439,0.19721447
1724,0.5894622
18448,0.00048937876
8949,0.72969806
11603,0.7191315
6491,0.59895945
3376,0.41803718
6589,0.69929206
14610,5.768498e-05
4195,0.612431
18858,0.56070113
4175,0.49013698
16932,2.4477213e-05
1659,0.49510387
8477,0.6730113
6570,0.36664718
3260,0.74537134
3248,0.877357
16284,0.0002100042
9189,0.80985075
4255,0.61129165
13889,0.000115628005
18019,3.0568623e-05
18100,0.1056066
16105,1.8214683e-05
10695,0.5497673
18569,0.000111507536
3547,0.48034495
16772,7.0117596e-05
17077,5.896041e-05
17927,0.0008609286
16493,2.2346308e-05
1700,0.6431681
183,0.67714345
10457,0.6511478
8820,0.19475585
9024,0.19290541
16612,1.28042775e-05
6279,0.41102362
17832,4.714172e-05
15764,8.050163e-05
12456,0.8771214
7445,0.6541166
4420,0.19127278
2704,0.9533578
929,0.4948333
9030,0.78066516
9238,0.40116963
16648,4.1440184e-05
11993,0.6636076
3136,0.17705236
11190,0.9936739
14630,4.177053e-05
4324,0.81839734
16660,0.0002629704
10452,0.76526624
10089,0.2288517
1862,0.66193193
6385,0.14546067
14655,5.4234668e-05
17993,0.00013580744
765,0.00045676372
4413,0.64620763
14339,0.0005086292
7469,0.54338473
12676,0.8321833
7186,0.9887905
10180,0.9585061
14548,0.27090514
423,0.5352769
7173,0.3550463
14646,6.474996e-05
2230,0.18724333
2421,0.83261967
3000,0.3802457
5787,0.9741969
10360,0.4714889
8827,0.49403602
18963,6.168318e-05
9905,0.9375601
532,0.7957966
11244,0.24702369
7303,0.5307533
6936,0.582658
13324,2.7858858e-05
11470,0.8470659
5706,0.7925406
5475,0.5842752
5418,0.4999137
17688,2.2610275e-05
18491,6.970565e-05
12815,0.6795309
15456,0.09598367
11466,0.71526796
17264,7.955222e-05
8845,0.59157026
18305,0.00029096226
2171,0.9939144
16479,4.3096577e-05
11877,0.47742623
2883,0.5190234
11777,0.6391392
12399,0.80095774
13513,0.14606877
12979,2.6310077e-05
17824,0.00016272321
15852,0.0050600725
18916,0.0022650936
19104,0.45470348
14162,3.2211345e-05
3278,0.30142844
2730,0.22924434
14899,0.0012718744
7345,0.96701306
17024,9.436529e-05
7652,0.6885068
12134,0.6635148
17343,0.76737154
5130,0.66875255
13491,0.01094403
11033,0.7571421
9742,0.12646584
3177,0.86950034
11003,0.9487596
9213,0.14782433
18859,0.00013491273
15217,4.54802e-05
1798,0.5326515
13796,0.047406293
12318,0.3908507
1701,0.84349936
16217,5.8066682e-05
4763,0.759839
1238,0.2453412
12780,0.65645474
5462,0.79156256
12525,0.5244021
1425,0.6303085
2990,0.6265777
18675,2.694768e-05
16683,4.7796144e-05
12779,0.96856624
13725,0.00024424747
16419,0.7018374
5984,0.008985386
1989,0.08569896
18299,3.957434e-05
14475,4.2630432e-05
13452,0.0111546
11642,0.6527101
9192,0.8308667
5531,0.67363703
4096,0.6669134
8738,0.63693905
17221,0.009385393
5043,0.50661695
17660,0.00021565582
6623,0.5097507
2882,0.77443546
9613,0.58562326
5414,0.63732356
6607,0.19677533
7832,0.1908873
8732,0.73149747
3059,0.74107736
8310,0.57247365
4082,0.52702695
5186,0.2391501
18236,2.2088712e-05
231,0.046902902
7813,0.59912586
17791,1.0933482e-05
6833,0.12576032
5846,0.59274507
10589,0.7009812
18511,7.403472e-05
8985,0.68462074
387,0.13719192
12713,0.94274616
11072,0.82539815
9073,0.639019
3013,0.9715888
17753,0.0011203218
12562,0.9380735
18330,0.003944389
14848,0.00011696494
16088,1.3773782e-05
7333,0.8170811
3324,0.9809831
18717,0.00021475888
14236,0.00017892437
9836,0.6857815
4253,0.44234785
16629,0.037149273
17488,0.072693996
8049,0.88995486
2209,0.5903396
9756,0.6047599
11944,0.43428665
8846,0.6013604
11207,0.7618856
17891,0.0010488473
12322,0.98071325
17600,6.814638e-05
1811,0.6957831
16412,1.7525423e-05
12345,0.97174406
2383,0.23405667
18057,3.521012e-05
12530,0.6865198
15327,1.9012357e-05
8886,0.67906624
5727,0.6607401
11345,0.10801742
10021,0.77508664
1476,0.41626444
18300,7.9603444e-05
16662,0.23176639
8683,0.20059346
15340,9.404102e-05
3444,0.944793
960,0.46759403
12581,0.69562125
366,0.5449058
87,0.36580953
1231,0.55427533
11459,0.039437912
18472,0.06662612
14165,0.024604699
4228,0.9331095
9078,0.8256723
12324,0.9635021
10815,0.85822535
9203,0.29955333
4917,0.6641102
11338,0.0019534586
7954,0.76583546
10834,0.79710555
1578,0.75336206
6420,0.972063
3607,0.24034002
8833,0.80992323
12577,0.3376133
3593,0.6576717
5710,0.43356973
16873,0.00014783353
19017,0.01546425
8279,0.970899
6673,0.6154662
9634,0.7157216
15816,0.001166224
11112,0.4455297
6649,0.99405235
1961,0.446442
12776,0.7779718
8947,0.625644
17137,0.00050327776
5167,0.1100829
16635,1.1630822e-05
17516,0.25679028
2005,0.525147
3600,0.613807
18290,0.0010310428
19200,0.12869026
2622,0.5901016
16692,2.485048e-05
16285,0.16813868
6657,0.50882477
17174,1.9943223e-05
17115,0.023378083
2605,0.8439495
16653,0.37109655
11175,0.86144185
8330,0.16508676
11104,0.9723441
12094,0.5867475
5031,0.9734861
2925,0.96927994
17371,0.00040097904
1911,0.030002099
12059,0.59852415
11373,0.81673956
8588,0.1560759
10044,0.39094877
3966,0.36670232
181,0.14254948
3141,0.58153975
10852,0.43216604
9004,0.7539675
195,0.5452395
17542,0.007987719
12751,0.57056683
15149,0.00010606039
17720,8.1080754e-05
14809,5.628369e-05
1744,0.5027813
4846,0.38492617
10521,0.6786864
6804,0.6464332
5807,0.32322058
15577,4.876259e-05
17724,0.00038126626
14424,0.00086603005
17411,5.992032e-05
6608,0.16745067
6599,0.7801763
3198,0.113452464
4363,0.6831429
14522,0.10335807
15848,2.833212e-05
15771,6.706205e-05
5111,0.22391362
6595,0.5064036
4343,0.7940738
2420,0.81770766
13949,8.083626e-05
1275,0.66305935
5910,0.4271443
13726,0.00029324615
6303,0.4499176
13360,0.0031462112
11468,0.81507546
4572,0.83950627
17027,0.0004683274
18898,0.0019266624
18978,0.0003308292
7877,0.697222
13027,9.6464064e-05
9429,0.17234215
15160,4.6002722e-05
17436,0.0103007
5215,0.59240484
13378,0.00019316141
8177,0.95749074
10009,0.09784063
15729,0.00011939062
18411,0.00023071098
18167,0.0045908666
18240,0.031337224
14375,2.8967046e-05
347,0.16282728
9685,0.6960671
8078,0.006833871
13554,0.001804108
9684,0.9676481
19097,0.0002753059
9981,0.3988076
16308,0.40455806
9834,0.74579626
8880,0.8410015
3091,0.74714494
7167,0.7230681
1632,0.6060831
13407,0.00022801003
6596,0.40082923
5509,0.7300597
9681,0.5155009
9329,0.38749394
18285,0.00017880312
19032,8.336675e-05
16321,0.00043169837
6477,0.4441774
13259,0.00520212
11187,0.8130796
9000,0.991063
15020,1.0976441e-05
16213,2.8634277e-05
6288,0.95806235
4481,0.00028603262
8494,0.57111377
16262,1.0179137e-05
18406,2.6114523e-05
19213,1.2936047e-05
12996,2.4204675e-05
890,0.57415646
13695,0.15010417
13747,0.0028260024
2667,0.054422244
5673,0.6098184
18325,1.3754656e-05
1409,0.31950316
11013,0.002297395
9653,0.73993504
2,0.60199046
18631,0.00016958917
14688,2.6235315e-05
14736,0.0001458331
4419,0.8436748
18634,0.0010270752
15991,3.976895e-05
6878,0.61334735
19188,0.25709388
6401,0.94218326
14557,0.24963218
2169,0.08104988
7521,0.582577
2283,0.49204317
11815,0.68023074
6935,0.54312015
10803,0.7570231
10214,0.55996037
11867,0.7823753
12926,0.9582415
9099,0.69254684
10541,0.49175185
1794,0.7095031
7825,0.7864018
14817,0.00040599002
18413,2.2903467e-05
5669,0.7077953
13400,2.0592508e-05
10350,0.52527124
17239,0.27500805
17359,8.668866e-05
81,0.06447085
624,0.9837737
9776,0.14479543
528,0.9612914
4180,0.7141144
14156,0.005638245
318,0.6645879
5302,0.47042197
14729,2.9383047e-05
1979,0.7720214
1695,0.8020406
8781,0.9641174
16392,2.2904866e-05
14648,0.056905117
1364,0.10194456
826,0.76566476
6811,0.98069936
919,0.7274827
2831,0.6597132
17373,2.2210506e-05
9276,0.96298337
13002,0.00029827422
17040,0.06290999
18251,0.0022180637
7784,0.5984461
6815,0.54431915
16230,0.00045508659
16930,3.9742714e-05
3453,0.68294525
7911,0.937694
11609,0.9363547
14090,0.00013406045
484,0.051002745
1100,0.24874468
18803,0.15552014
6467,0.7739253
10239,0.7848924
5116,0.7434289
13680,0.00037757403
5242,0.61247504
6696,0.88323206
14753,0.02819504
15844,0.00077128806
15415,0.008602256
4482,0.8450777
2324,0.123715445
8554,0.43717936
11239,0.66582
7711,0.629986
14367,0.099720895
7417,0.21571998
13932,1.5709402e-05
11746,0.47184905
7316,0.8247627
17166,2.4601357e-05
15463,9.291998e-05
16,0.11925499
4122,0.11241277
12070,0.659536
240,0.9769373
18781,0.005867886
10415,0.8243931
17962,0.00053126784
8664,0.66351557
13074,0.0017118622
3301,0.69801295
3866,0.72711927
13850,8.4985906e-05
13341,4.9318172e-05
14737,3.43707e-05
650,0.9730488
633,0.40934223
2258,0.28501502
18754,0.00036959827
2852,0.57612664
12481,0.99174726
9536,0.84802586
17217,0.2831019
17746,5.901216e-05
18171,3.186035e-05
11615,0.9868678
8459,0.95539916
19008,7.29381e-05
3233,0.7119185
11587,0.13723138
